51,01/08/2023,110410015,NULL,NULL,195500,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
52,26/01/2023,110410015,NULL,NULL,393500,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
53,16/01/2024,110410015,NULL,NULL,99000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
54,12/06/2024,110410015,NULL,NULL,99000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
55,23/01/2025,110410015,NULL,NULL,253000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
56,05/06/2024,110410016,NULL,NULL,173077,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
57,07/05/2025,110410016,NULL,NULL,528846,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
58,16/10/2023,110410017,NULL,NULL,60096,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
59,30/10/2023,110410018,NULL,NULL,100000.01,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
60,07/08/2023,110410018,NULL,NULL,516731,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
61,23/09/2023,110410018,NULL,NULL,15000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
62,19/06/2023,110410018,NULL,NULL,15000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
63,16/05/2023,110410018,NULL,NULL,20000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
64,28/06/2025,110410018,NULL,NULL,20000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
65,03/05/2025,110410018,NULL,NULL,6000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
66,05/03/2025,110410018,NULL,NULL,15000,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
67,26/12/2025,110410018,NULL,NULL,96154,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,06/06/2026,0,NULL,NULL,0
